index,time_s,qref1,qref2,qref3,qref4,qref5,qref6,qm1,qm2,qm3,qm4,qm5,qm6,qdotm1,qdotm2,qdotm3,qdotm4,qdotm5,qdotm6,qddotm1,qddotm2,qddotm3,qddotm4,qddotm5,qddotm6,qc1,qc2,qc3,qc4,qc5,qc6,tau_m1,tau_m2,tau_m3,tau_m4,tau_m5,tau_m6,tau_filtered_m1,tau_filtered_m2,tau_filtered_m3,tau_filtered_m4,tau_filtered_m5,tau_filtered_m6,motor_tau1,motor_tau2,motor_tau3,motor_tau4,motor_tau5,motor_tau6,motor_tau_filtered1,motor_tau_filtered2,motor_tau_filtered3,motor_tau_filtered4,motor_tau_filtered5,motor_tau_filtered6
19204,19.204,0.0733453,0.245317,-0.078284,-0.0446644,0.0175825,0.0334595,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.7218,34.7645,-17.1861,4.09081,1.89187,-0.102451,-9.80667,34.8201,-17.1242,4.09662,1.88772,-0.0805728,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19205,19.205,0.0731168,0.244472,-0.0780137,-0.0445747,0.0175232,0.0333353,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.47736,34.8125,-17.0895,4.13131,1.93797,-0.136245,-9.6796,34.8172,-17.1108,4.11,1.90711,-0.102055,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19206,19.206,0.0728885,0.243627,-0.077744,-0.0444849,0.017464,0.0332113,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.91736,34.8125,-17.0895,4.11106,1.89187,0.0101944,-9.77134,34.8154,-17.1025,4.11041,1.90123,-0.0587414,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19207,19.207,0.0726605,0.242785,-0.0774749,-0.0443949,0.0174049,0.0330876,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.86847,34.8604,-17.0895,4.15155,1.86883,-0.170039,-9.80882,34.8327,-17.0975,4.12629,1.88873,-0.101688,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19208,19.208,0.0724328,0.241944,-0.0772063,-0.0443048,0.0173459,0.0329642,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.91736,34.7645,-17.1378,4.10094,1.84578,-0.113716,-9.8507,34.8064,-17.113,4.1165,1.87216,-0.106329,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19209,19.209,0.0722053,0.241105,-0.0769382,-0.0442145,0.017287,0.0328411,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.86847,34.7645,-17.0895,4.03007,1.8573,-0.0348638,-9.85756,34.7903,-17.1039,4.08315,1.86643,-0.0787527,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19210,19.21,0.0719781,0.240267,-0.0766706,-0.0441241,0.0172282,0.0327183,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.67291,34.8125,-17.1136,4.09081,1.89187,-0.0799221,-9.78631,34.7988,-17.1077,4.08611,1.87624,-0.0792039,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19211,19.211,0.0717511,0.239431,-0.0764036,-0.0440335,0.0171695,0.0325957,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.62402,34.8604,-17.0895,4.13131,1.94949,-0.0911867,-9.72369,34.8226,-17.1006,4.10355,1.90451,-0.0838277,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19212,19.212,0.0715244,0.238596,-0.0761371,-0.0439427,0.017111,0.0324735,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.62402,34.8125,-17.1136,4.12118,1.9034,-0.0348638,-9.68523,34.8187,-17.1057,4.11035,1.90408,-0.064934,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19213,19.213,0.071298,0.237764,-0.0758711,-0.0438518,0.0170525,0.0323515,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.77069,34.8125,-17.1378,4.11106,1.9034,-0.203832,-9.71821,34.8163,-17.1181,4.11063,1.90382,-0.118531,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19214,19.214,0.0710719,0.236933,-0.0756056,-0.0437608,0.0169942,0.0322298,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.86847,34.6687,-17.0653,4.05032,1.9034,-0.0235993,-9.77619,34.7593,-17.0977,4.08735,1.90365,-0.0818995,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19215,19.215,0.070846,0.236103,-0.0753407,-0.0436696,0.0169359,0.0321084,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.67291,34.8604,-17.162,4.10094,1.82274,-0.0799221,-9.73634,34.7983,-17.1225,4.09259,1.87243,-0.0811365,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19216,19.216,0.0706203,0.235275,-0.0750764,-0.0435782,0.0168778,0.0319872,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.47736,34.7645,-17.1378,4.11106,1.93797,-0.00107013,-9.6364,34.7853,-17.1284,4.09972,1.89772,-0.0502413,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19217,19.217,0.070395,0.234449,-0.0748125,-0.0434868,0.0168198,0.0318664,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.62402,34.7645,-17.0653,4.13131,1.88035,-0.113716,-9.63163,34.7773,-17.104,4.11191,1.89102,-0.0747342,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19218,19.218,0.0701699,0.233624,-0.0745492,-0.0433951,0.0167619,0.0317458,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983905,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.77069,34.9083,-17.0653,4.08069,1.84578,-0.0799221,-9.68529,34.8279,-17.0891,4.09986,1.87356,-0.0767361,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19219,19.219,0.0699451,0.232801,-0.0742865,-0.0433034,0.0167041,0.0316255,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.86847,34.8604,-16.9928,4.09081,1.8573,-0.057393,-9.75597,34.8404,-17.0519,4.09637,1.86729,-0.0692721,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19220,19.22,0.0697206,0.23198,-0.0740242,-0.0432115,0.0166464,0.0315055,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.62402,34.7645,-17.1136,4.1718,1.89187,-0.136245,-9.70506,34.8111,-17.0757,4.12548,1.87678,-0.0951149,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19221,19.221,0.0694963,0.23116,-0.0737625,-0.0431194,0.0165888,0.0313857,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.7218,34.7645,-17.0653,4.12118,1.9034,0.0101944,-9.71152,34.7932,-17.0717,4.12382,1.88705,-0.0544792,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19222,19.222,0.0692723,0.230342,-0.0735013,-0.0430273,0.0165314,0.0312663,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.81958,34.8604,-17.1136,4.08069,1.86883,-0.14751,-9.75321,34.8191,-17.0879,4.10718,1.88002,-0.0903768,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19223,19.223,0.0690486,0.229526,-0.0732407,-0.042935,0.016474,0.0311471,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-10.1129,34.7166,-17.2103,4.11106,1.84578,-0.113716,-9.89201,34.7795,-17.1351,4.10867,1.86681,-0.0993826,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19224,19.224,0.0688252,0.228711,-0.0729806,-0.0428425,0.0164168,0.0310282,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.81958,34.7166,-17.0653,4.05032,1.84578,-0.14751,-9.86406,34.7553,-17.1082,4.08616,1.85869,-0.117953,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19225,19.225,0.068602,0.227898,-0.072721,-0.0427499,0.0163596,0.0309096,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.67291,34.7645,-17.0895,4.08069,1.92644,-0.0911867,-9.7903,34.7588,-17.1009,4.08405,1.88484,-0.107625,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19226,19.226,0.0683791,0.227087,-0.072462,-0.0426572,0.0163026,0.0307913,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-10.064,34.8125,-17.1136,4.06044,1.89187,-0.0235993,-9.89592,34.7795,-17.1058,4.07494,1.88755,-0.075202,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19227,19.227,0.0681566,0.226277,-0.0722035,-0.0425644,0.0162457,0.0306732,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.77069,35.0042,-17.1136,4.06044,1.86883,0.0327236,-9.8476,34.8662,-17.1088,4.06934,1.88033,-0.0335568,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19228,19.228,0.0679343,0.225469,-0.0719455,-0.0424714,0.0161889,0.0305554,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.81958,34.8125,-17.162,4.10094,1.89187,-0.057393,-9.83679,34.8455,-17.1293,4.08153,1.88478,-0.0427544,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19229,19.229,0.0677122,0.224662,-0.071688,-0.0423784,0.0161322,0.030438,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.86847,34.9563,-17.1136,4.04019,1.9034,0.021459,-9.84901,34.8882,-17.1233,4.06558,1.89196,-0.0179764,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19230,19.23,0.0674905,0.223857,-0.0714311,-0.0422851,0.0160756,0.0303207,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.91736,34.7645,-17.1378,4.10094,1.83426,-0.0123347,-9.87538,34.8405,-17.1289,4.07922,1.8697,-0.0157995,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19231,19.231,0.0672691,0.223054,-0.0711748,-0.0421918,0.0160191,0.0302038,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.77069,34.8125,-17.0169,4.05032,1.88035,-0.170039,-9.83498,34.8297,-17.0857,4.06807,1.87381,-0.0753157,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19232,19.232,0.0670479,0.222252,-0.0709189,-0.0420984,0.0159627,0.0300872,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.86847,34.8125,-17.1378,4.09081,1.86883,0.0101944,-9.8479,34.823,-17.1058,4.07685,1.87189,-0.0423199,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19233,19.233,0.066827,0.221452,-0.0706636,-0.0420048,0.0159065,0.0299708,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.7218,34.8125,-17.162,4.06044,1.9034,-0.00107013,-9.79924,34.819,-17.1275,4.07052,1.88405,-0.0264029,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19234,19.234,0.0666064,0.220654,-0.0704088,-0.0419111,0.0158503,0.0298547,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.7218,34.8125,-17.0653,4.05032,1.88035,-0.0235993,-9.76936,34.8165,-17.1035,4.06272,1.88262,-0.0253211,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19235,19.235,0.0663861,0.219857,-0.0701546,-0.0418173,0.0157943,0.0297389,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.7218,34.7645,-17.162,4.12118,1.97253,-0.0123347,-9.75101,34.7964,-17.126,4.08528,1.91732,-0.02031,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19236,19.236,0.0661661,0.219062,-0.0699008,-0.0417234,0.0157384,0.0296233,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.91736,34.8604,-17.1378,4.07056,1.89187,-0.158774,-9.8152,34.8211,-17.1306,4.0796,1.9075,-0.0737391,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19237,19.237,0.0659464,0.218269,-0.0696477,-0.0416293,0.0156825,0.0295081,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-10.3085,34.8125,-17.0169,4.09081,1.8573,-0.102451,-10.0055,34.8178,-17.0867,4.08393,1.88813,-0.0848182,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19238,19.238,0.065727,0.217477,-0.069395,-0.0415352,0.0156268,0.0293931,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.81958,34.8604,-17.1378,4.15155,1.84578,-0.113716,-9.93378,34.8342,-17.1064,4.11002,1.87179,-0.0959689,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19239,19.239,0.0655079,0.216687,-0.0691429,-0.0414409,0.0155712,0.0292784,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.91736,34.9083,-17.1136,4.01995,1.88035,-0.0911867,-9.92744,34.8628,-17.1092,4.07526,1.87509,-0.0941236,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19240,19.24,0.0652891,0.215898,-0.0688913,-0.0413466,0.0155157,0.029164,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.77069,34.7645,-17.1861,4.11106,1.86883,-0.0911867,-9.86696,34.8249,-17.1389,4.08908,1.87268,-0.0929903,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19241,19.241,0.0650706,0.215112,-0.0686402,-0.0412521,0.0154604,0.0290498,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.47736,34.9083,-17.1378,4.13131,1.88035,-0.0911867,-9.86696,34.8249,-17.1389,4.08908,1.87268,-0.0929903,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19242,19.242,0.0648524,0.214326,-0.0683897,-0.0411575,0.0154051,0.0289359,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.81958,34.8604,-17.0895,4.11106,1.8573,-0.0461284,-9.75635,34.8584,-17.1196,4.10757,1.86856,-0.0744803,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19243,19.243,0.0646344,0.213543,-0.0681397,-0.0410628,0.0153499,0.0288224,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.47736,34.8125,-17.1378,4.12118,1.89187,-0.0799221,-9.64869,34.8407,-17.1266,4.11282,1.87756,-0.0765801,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19244,19.244,0.0644168,0.212761,-0.0678902,-0.040968,0.0152949,0.028709,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.81958,34.9083,-17.0653,3.98958,1.9034,-0.158774,-9.71463,34.8668,-17.1029,4.06526,1.88753,-0.108296,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19245,19.245,0.0641995,0.211981,-0.0676413,-0.0408731,0.01524,0.028596,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.81958,34.9083,-17.0653,3.98958,1.9034,-0.158774,-9.71463,34.8668,-17.1029,4.06526,1.88753,-0.108296,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19246,19.246,0.0639825,0.211202,-0.0673929,-0.0407781,0.0151851,0.0284833,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-10.064,34.8125,-17.0895,4.03007,1.94949,-0.0686575,-9.84945,34.8458,-17.0977,4.05168,1.91144,-0.0930009,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19247,19.247,0.0637658,0.210425,-0.067145,-0.040683,0.0151304,0.0283708,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.77069,34.9563,-17.0895,4.00982,1.88035,-0.0461284,-9.81906,34.8884,-17.0945,4.03553,1.89944,-0.0749142,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19248,19.248,0.0635494,0.20965,-0.0668977,-0.0405878,0.0150758,0.0282586,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-10.064,34.9083,-17.1861,4.12118,1.86883,0.0101944,-9.91358,34.8961,-17.1299,4.06858,1.88763,-0.0420734,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19249,19.249,0.0633333,0.208876,-0.0666509,-0.0404925,0.0150213,0.0281466,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983665,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-10.0151,34.8125,-17.0895,4.09081,2.0071,0.0101944,-9.95277,34.8638,-17.1143,4.07716,1.93373,-0.0219048,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19250,19.25,0.0631175,0.208104,-0.0664046,-0.0403972,0.0149669,0.028035,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.86847,34.9563,-17.1378,4.08069,1.84578,-0.0686575,-9.92024,34.8995,-17.1234,4.07852,1.89979,-0.0399453,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19251,19.251,0.062902,0.207333,-0.0661589,-0.0403017,0.0149126,0.0279236,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.42847,34.8604,-17.1136,4.16168,1.99558,-0.0461284,-9.73048,34.8844,-17.1196,4.11061,1.93676,-0.0423312,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19252,19.252,0.0626868,0.206565,-0.0659137,-0.0402061,0.0148585,0.0278125,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.62402,34.8604,-17.1378,4.04019,1.8573,-0.0911867,-9.6894,34.8752,-17.1266,4.08344,1.9061,-0.061183,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
19253,19.253,0.062472,0.205797,-0.065669,-0.0401105,0.0148044,0.0277017,2.18974,-0.676203,0.376533,2.65996,-0.158806,-0.000983425,0,-0,-0,0,-0,0,0,0,0,0,0,0,2.19085,-0.716159,0.402892,2.67433,-0.159002,-0.000809538,-9.52624,34.8125,-17.0895,4.15155,1.84578,-0.192568,-9.62644,34.851,-17.1123,4.10972,1.88282,-0.11188,0,0,0,0,0,0,4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324,-4.94066e-324
